CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,Unnamed: 11
198451,NT77NW 8065,"Clan Alpine: Goatness Point, Dunbar, Firth Of Forth",Steamship (19th Century),372750.0,677070.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 7275 7707,http://canmore.org.uk/site/198451,
198456,NT58NW 8004,"Falcon: Fidra, Firth Of Forth",Schooner (19th Century),351200.0,686800.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 512 868,http://canmore.org.uk/site/198456,
198577,NT48SE 8013,"Triad: Gullane Sands, Firth Of Forth",Schooner (19th Century),345000.0,681000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 45 81,http://canmore.org.uk/site/198577,
198705,NT58NW 8040,Weeke Harhuis: Firth Of Forth,Brigantine (19th Century),351330.0,686700.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 5133 8670,http://canmore.org.uk/site/198705,
198777,NT48SW 8007,"Admiral: Craigielaw Point, Aberlady Bay, Firth Of Forth",Schooner (19th Century),344500.0,680000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 445 800,http://canmore.org.uk/site/198777,
198901,NT78NW 8008,Augusta: Firth Of Forth,Schooner (19th Century),370000.0,688400.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 700 884,http://canmore.org.uk/site/198901,
199003,NT77NW 8012,"Perle: Vault Point, Dunbar, Firth Of Forth",Schooner (19th Century),370000.0,678000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 70 78,http://canmore.org.uk/site/199003,
199081,NT68SW 8019,"Peter And Jane: Scoughall Roads, Firth Of Forth",Lugger (19th Century),362000.0,684000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 62 84,http://canmore.org.uk/site/199081,
199118,NT67NE 8042,"Welcome: Victoria Harbour, Dunbar, Firth Of Forth",Lugger (19th Century),367990.0,679320.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6799 7932,http://canmore.org.uk/site/199118,
199125,NT68SW 8020,"Gitana: Peffer Sands, Firth Of Forth",Brig (19th Century),362200.0,682500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 622 825,http://canmore.org.uk/site/199125,
199248,NT58NW 8032,"Elizabeth: North Berwick, Firth Of Forth",Sloop (19th Century),353000.0,688000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 53 88,http://canmore.org.uk/site/199248,
199253,NT47NW 8001,"Village Queen: Port Seton, Forth Of Forth",Lugger (19th Century),340000.0,675000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 40 75,http://canmore.org.uk/site/199253,
199254,NT38SE 8007,"Musselburgh: Fidra, Firth Of Forth",Lugger (19th Century),339000.0,682000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 39 82,http://canmore.org.uk/site/199254,
199256,NT48NE 8003,Elim: Firth Of Forth,Schooner (19th Century),349000.0,686000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 49 86,http://canmore.org.uk/site/199256,
199257,NT58NE 8013,"Auburn: North Berwick, Firth Of Forth",Barque (19th Century),356200.0,686200.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 562 862,http://canmore.org.uk/site/199257,
199382,NT68SW 8021,"Liberal: Car Rocks, Seacliff, Firth Of Forth",Schooner (19th Century),361100.0,684700.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 611 847,http://canmore.org.uk/site/199382,
199388,NT68SW 8022,"Elise: Seacliff, Firth Of Forth",Brig (19th Century),361000.0,684000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 61 84,http://canmore.org.uk/site/199388,
199400,NT48SE 8040,"Vulcan: Aberlady Bay, Firth Of Forth",Steamship (19th Century),346000.0,680000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 46 80,http://canmore.org.uk/site/199400,
199403,NT77NW 8072,"Beta: Goat's Point, Dunbar, Firth Of Forth",Steamship (19th Century),372750.0,677070.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 7275 7707,http://canmore.org.uk/site/199403,
199427,NT58NW 8002,Malta: Firth Of Forth,Steam Trawler (19th Century),351000.0,688000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 51 88,http://canmore.org.uk/site/199427,
199446,NT49SE 8008,Conquest: Firth Of Forth,Schooner (19th Century),345000.0,691000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 45 91,http://canmore.org.uk/site/199446,
199454,NT58NE 8014,"Rederinden: North Berwick, Firth Of Forth",Schooner (19th Century),355000.0,685000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 55 85,http://canmore.org.uk/site/199454,
199461,NT68SW 8023,"Charlotte Stringer: Peffer Sands, Firth Of Forth",Barque (19th Century),362200.0,682500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 622 825,http://canmore.org.uk/site/199461,
199466,NT58NE 8054,Ran: Firth Of Forth,Brigantine (19th Century),359640.0,688300.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 5964 8830,http://canmore.org.uk/site/199466,
199473,NT88SW 8007,Lady Margaret: Firth Of Forth,Lugger (19th Century),382000.0,684000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 82 84,http://canmore.org.uk/site/199473,
199487,NT58NE 8015,"Rising Sun: North Berwick Harbour Entrance, Firth Of Forth",Yawl (19th Century),355400.0,685500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 554 855,http://canmore.org.uk/site/199487,
199558,NT58NE 8016,"Rosslyn: Craigleith, Firth Of Forth",Steam Trawler (19th Century),354000.0,686000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 54 86,http://canmore.org.uk/site/199558,
199667,NT68SW 8024,"Otto: Scoughall Rocks, Firth Of Forth",Schooner (19th Century),361800.0,683500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 618 835,http://canmore.org.uk/site/199667,
199680,NT68SW 8025,"Clipper: Scoughall Roads, Firth Of Forth",Ketch (19th Century),362000.0,684000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 62 84,http://canmore.org.uk/site/199680,
199714,NT68SW 8026,"Paragon: Scoughall Rocks, Firth Of Forth",Lugger (19th Century),361800.0,683500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 618 835,http://canmore.org.uk/site/199714,
199716,NT37NE 8003,"Caterer: Cockenzie, Firth Of Forth",Lugger (19th Century),339000.0,675000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 39 75,http://canmore.org.uk/site/199716,
199741,NT37SW 8004,"Unknown: Fisherrow, Firth Of Forth",Lugger (19th Century),333000.0,673000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 33 73,http://canmore.org.uk/site/199741,
199864,NT37SW 8005,"Maria Ann: Fisherrow Harbour, Firth Of Forth",Lugger (19th Century),333400.0,673000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 334 730,http://canmore.org.uk/site/199864,
199930,NT48SW 8009,"Gratitude: Gullane Point, Firth Of Forth",Ketch (19th Century),344000.0,683000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 44 83,http://canmore.org.uk/site/199930,
199955,NT79SW 8006,Unknown: Firth Of Forth,Craft,370810.0,694040.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 7081 9404,http://canmore.org.uk/site/199955,
199975,NT48SW 8011,"Gosford: Craigielaw Point, Firth Of Forth",Dumb Barge (20th Century),341400.0,680200.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 414 802,http://canmore.org.uk/site/199975,
199978,NT58NE 8017,Thalia: Firth Of Forth,Schooner (20th Century),355000.0,688000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 55 88,http://canmore.org.uk/site/199978,
199996,NT78NE 8005,Unknown: Firth Of Forth,Craft,378680.0,685000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 7868 8500,http://canmore.org.uk/site/199996,
199997,NT78NW 8003,Unknown: Firth Of Forth,Craft,374560.0,688270.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 7456 8827,http://canmore.org.uk/site/199997,
199998,NT68NE 8007,Unknown: Firth Of Forth,Craft,367790.0,689820.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6779 8982,http://canmore.org.uk/site/199998,
200001,NT48SW 8010,"Unknown: Gullane Point, Firth Of Forth",Steamship,343580.0,682910.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4358 8291,http://canmore.org.uk/site/200001,
200005,NT88SW 8005,Unknown: Firth Of Forth,Craft,382870.0,684340.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 8287 8434,http://canmore.org.uk/site/200005,
200008,NT69SE 8003,Unknown: Firth Of Forth,Craft,369890.0,692090.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6989 9209,http://canmore.org.uk/site/200008,
200040,NT69SE 8004,Unknown: Firth Of Forth,Craft,366440.0,693850.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6644 9385,http://canmore.org.uk/site/200040,
200046,NT38SW 8013,"Unknown: North Craig, Inchkeith, Firth Of Forth",Craft,333310.0,681400.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 3331 8140,http://canmore.org.uk/site/200046,
200066,NT49SE 8013,"Unknown: Elie, Firth Of Forth",Craft,349190.0,692410.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4919 9241,http://canmore.org.uk/site/200066,
200067,NT59SW 8007,"Unknown: Fidra, Firth Of Forth",Craft,352930.0,691790.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 5293 9179,http://canmore.org.uk/site/200067,
200073,NT48NE 8004,"Waterlilly [possibly]: Fidra, Firth Of Forth",Craft,348730.0,688390.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4873 8839,http://canmore.org.uk/site/200073,
200074,NT37NE 8004,"Unknown: Musselburgh, Firth Of Forth",Craft,336210.0,675540.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 3621 7554,http://canmore.org.uk/site/200074,
200077,NT48SE 8014,"Unknown: Aberlady Bay, Firth Of Forth",Motor Fishing Vessel (20th Century),345640.0,681450.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4564 8145,http://canmore.org.uk/site/200077,
200096,NT68NW 8008,"Unknown: Bass Rock, Firth Of Forth",Craft (19th Century),360260.0,686990.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6026 8699,http://canmore.org.uk/site/200096,
200114,NT48SE 8015,"Unknown: Aberlady Bay, Firth Of Forth",Fishing Vessel (20th Century),345780.0,681710.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4578 8171,http://canmore.org.uk/site/200114,
200118,NT47NE 8001,"Unknown: Aberlady Bay, Firth Of Forth",Fishing Vessel,345910.0,679710.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4591 7971,http://canmore.org.uk/site/200118,
200123,NT49SE 8014,"Unknown: Fidra, Firth Of Forth",Craft,348100.0,690100.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4810 9010,http://canmore.org.uk/site/200123,
200234,NT37NE 8022,Bonito: Firth Of Forth,Steamship (20th Century),337000.0,679000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 37 79,http://canmore.org.uk/site/200234,
200249,NT48NE 8005,"Bertha: Eyebroughy, Firth Of Forth",Dumb Barge (20th Century),349400.0,686300.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 494 863,http://canmore.org.uk/site/200249,
200293,NT58NE 8018,"Midge: North Berwick Beach, Firth Of Forth",Cutter (20th Century),355000.0,685000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 55 85,http://canmore.org.uk/site/200293,
200349,NT69SW 8047,Tinto: Firth Of Forth,Steamship (20th Century),364500.0,692200.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 645 922,http://canmore.org.uk/site/200349,
200353,NT58NW 8006,"Gannet: Fidra, Firth Of Forth",Ketch (20th Century),,,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT  ,http://canmore.org.uk/site/200353,
200367,NT77NW 8013,"Guide: Barns Ness, Firth Of Forth",Brigantine (20th Century),371000.0,677000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 71 77,http://canmore.org.uk/site/200367,
200453,NT58NE 8057,Stella: Firth Of Forth,Steamship (20th Century),359000.0,688000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 59 88,http://canmore.org.uk/site/200453,
200465,NT68SW 8027,"Embla: Scoughall Rocks, Firth Of Forth",Schooner (20th Century),361800.0,683500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 618 835,http://canmore.org.uk/site/200465,
200637,NT37NE 8005,"Press On: Cockenzie Harbour Entrance, Firth Of Forth",Yawl (20th Century),339700.0,675600.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 397 756,http://canmore.org.uk/site/200637,
200660,NT88NW 8006,Excelsior: Firth Of Forth,Steam Tug (20th Century),381000.0,687000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 81 87,http://canmore.org.uk/site/200660,
200690,NT58NW 8007,"Ann Wilson: Fidra, Firth Of Forth",Smack (20th Century),351300.0,686900.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 513 869,http://canmore.org.uk/site/200690,
200750,NT47NW 8003,"Janet Thompson: Port Seton Harbour, Firth Of Forth",Lugger (20th Century),340400.0,675900.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 404 759,http://canmore.org.uk/site/200750,
200751,NT47NW 8004,"Family Pride: Port Seton Harbour, Firth Of Forth",Lugger (20th Century),340400.0,675900.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 404 759,http://canmore.org.uk/site/200751,
200758,NT58NE 8064,Anna: Firth Of Forth,Schooner (20th Century),358600.0,688500.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 586 885,http://canmore.org.uk/site/200758,
200827,NT77NW 8014,"Kingfisher: Barns Ness, Firth Of Forth",Steam Trawler (20th Century),374000.0,675000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 74 75,http://canmore.org.uk/site/200827,
200836,NT58NW 8009,"Freda: Longskelly Point, Firth Of Forth",Ketch (20th Century),352100.0,686200.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 521 862,http://canmore.org.uk/site/200836,
200887,NT68NE 8008,"Royal Prince: Bass Rock, Firth Of Forth",Steamship (20th Century),361000.0,685000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 61 85,http://canmore.org.uk/site/200887,
201043,NT58NE 8019,Standard: Firth Of Forth,Lugger (20th Century),355000.0,688000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 55 88,http://canmore.org.uk/site/201043,
201070,NT48SE 8016,"Rosendal: Gullane Point, Firth Of Forth",Schooner (20th Century),346000.0,683000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 460 830,http://canmore.org.uk/site/201070,
201130,NT77SE 8010,"Spartan: Thorntonloch, Dunbar, Firth Of Forth",Ketch (20th Century),375000.0,674000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 75 74,http://canmore.org.uk/site/201130,
201204,NT88NW 8005,Bellax: Firth Of Forth,Steamship (20th Century),381000.0,687000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 81 87,http://canmore.org.uk/site/201204,
201657,NT77NW 8018,"Malabar: Barns Ness, Firth Of Forth",Steamship (20th Century),372000.0,677000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 72 77,http://canmore.org.uk/site/201657,
201686,NT49SE 8015,"Kinloch: Elie Ness, Firth Of Forth",Steamship (20th Century),345740.0,692440.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4574 9244,http://canmore.org.uk/site/201686,
202141,NT58NW 8010,"Metanol: Fidra, Firth Of Forth","Motor Vessel (20th Century), Tanker (20th Century)",352272.0,686240.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 52272 86240,http://canmore.org.uk/site/202141,
202145,NT67NE 8044,"Ocean Gleaner: Dunbar Harbour Entrance, Firth Of Forth",Motor Fishing Vessel (20th Century),368305.0,679414.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 68305 79414,http://canmore.org.uk/site/202145,
274276,NT58NE 8039,"Garibaldi: North Berwick, Firth Of Forth",Steam Paddle Tug (19th Century),355000.0,685000.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 55 85,http://canmore.org.uk/site/274276,
289299,NT49SE 8017,Duna: Firth Of Forth,Schooner (20th Century),347100.0,690240.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 4710 9024,http://canmore.org.uk/site/289299,
327250,NT68SW 8089,Elizabeth,Brig,364610.0,680840.0,EAST LOTHIAN,NOT APPLICABLE,MARITIME - EAST LOTHIAN,NT 6461 8084,http://canmore.org.uk/site/327250,
199110,NS89SE 8003,Sarah And Betsey: River Forth,Sloop (19th Century),287000,692000.0,CLACKMANNAN,NOT APPLICABLE,MARITIME - CLACKMANNAN,NS 87 92,http://canmore.org.uk/site/199110,
201069,NS89SE 8015,"Ellida: Inch, Alloa, River Forth",Lighter (20th Century),287100,691800.0,CLACKMANNAN,NOT APPLICABLE,MARITIME - CLACKMANNAN,NS 871 918,http://canmore.org.uk/site/201069,
102453,NS27NE 8001,"Fs Maille Breze: Tail Of The Bank, Upper Firth Of Clyde",Destroyer (20th Century),228507.0,677884.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 28507 77884,http://canmore.org.uk/site/102453,
102457,NS27NW 8001,Europa: Upper Firth Of Clyde,Steamship (19th Century),220948.0,676859.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 20948 76859,http://canmore.org.uk/site/102457,
102741,NS16NE 8002,"Kintyre: Skelmorlie Measured Mile, Upper Firth Of Clyde",Steamship (20th Century),218739.0,669740.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 18739 69740,http://canmore.org.uk/site/102741,
102745,NS17SE 8003,Greenock: Upper Firth Of Clyde,"Bucket Dredger (20th Century), Suction Dredger (20th Century)",219318.0,674853.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 19318 74853,http://canmore.org.uk/site/102745,
102746,NS27NE 8009,"Mary Anning: Tail Of The Bank, Upper Firth Of Clyde",Steamship (19th Century),227566.0,677547.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 27566 77547,http://canmore.org.uk/site/102746,
102762,NS27NW 8003,Portland: Upper Firth Of Clyde,Steamship (20th Century),220323.0,677288.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 20323 77288,http://canmore.org.uk/site/102762,
111711,NS27NW 8004,"Catherine [possibly]: Levan Castle, Upper Firth Of Clyde",Sloop (19th Century),221000.0,676000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 21 76,http://canmore.org.uk/site/111711,
111713,NS27NW 8005,"Comet Ii: Kempock Point, Upper Firth Of Clyde",Paddle Steamer (19th Century),224200.0,678000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 242 780,http://canmore.org.uk/site/111713,
111745,NS27NE 8011,"Kathleen: Garvel Point, Greenock, Upper Firth Of Clyde",Steamship (20th Century),229500.0,676000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 295 760,http://canmore.org.uk/site/111745,
111746,NS27NE 8012,"Stromboli: Garvel Point, Greenock, Upper Firth Of Clyde",Steamship (20th Century),229500.0,676000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 295 760,http://canmore.org.uk/site/111746,
111770,NS27NE 8163,"Tiger: Tail Of The Bank, Upper Firth Of Clyde",Steam Tug (20th Century),228200.0,677100.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 282 771,http://canmore.org.uk/site/111770,
111779,NS27NE 8017,Active: Upper Firth Of Clyde,Sloop (19th Century),229000.0,676000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 29 76,http://canmore.org.uk/site/111779,
112133,NS27SW 8009,Betsey Clark: Upper Firth Of Clyde,Sloop (19th Century),220420.0,671720.0,INVERCLYDE,RENFREWSHIRE,INVERKIP,NS 2042 7172,http://canmore.org.uk/site/112133,
112154,NS27NW 8022,Enterprise: Upper Firth Of Clyde,Steamship (19th Century),223993.0,678136.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 23993 78136,http://canmore.org.uk/site/112154,
112155,NS27NW 8023,"Flying Scud: Gourock Bay, Upper Firth Of Clyde",Barquentine (19th Century),224700.0,677700.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 247 777,http://canmore.org.uk/site/112155,
112156,NS27NW 8024,Foison: Upper Firth Of Clyde,Smack (20th Century),224000.0,678000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 24 78,http://canmore.org.uk/site/112156,
112193,NS27NW 8035,"Manio: Gourock Bay, Upper Firth Of Clyde",Smack (19th Century),224700.0,677700.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 247 777,http://canmore.org.uk/site/112193,
112257,NS27NW 8039,"Rambler: Gourock Bay, Upper Firth Of Clyde",Cutter (19th Century),224700.0,677700.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 247 777,http://canmore.org.uk/site/112257,
112260,NS27NW 8041,"Olivette: Gourock Bay, Upper Firth Of Clyde",Steam Yacht (20th Century),224700.0,677700.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 247 777,http://canmore.org.uk/site/112260,
112327,NS16NE 8001,"Dolphin: Wemyss Bay, Upper Firth Of Clyde",Smack (19th Century),219000.0,669000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 19 69,http://canmore.org.uk/site/112327,
112348,NS16NE 8003,"Matchless: Wemyss Bay, Upper Firth Of Clyde",Ketch (19th Century),219900.0,669600.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 199 696,http://canmore.org.uk/site/112348,
217328,NS27NW 8048,Destiny: Upper Firth Of Clyde,Motor Fishing Vessel (20th Century),224000.0,678000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 24 78,http://canmore.org.uk/site/217328,
218092,NS27NE 8027,"Ridley: West Harbour, Greenock, Upper Firth Of Clyde",Craft (18th Century),228000.0,675000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 28 75,http://canmore.org.uk/site/218092,
218093,NS27NE 8028,"Fanny: Greenock, Upper Firth Of Clyde",Craft (18th Century),,,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS  ,http://canmore.org.uk/site/218093,
218095,NS27NE 8029,"Duke Of Cumberland: Greenock, Upper Firth Of Clyde",Craft (18th Century),,,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS  ,http://canmore.org.uk/site/218095,
218154,NS27NW 8049,Pallas: Upper Firth Of Clyde,Craft (18th Century),,,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS  ,http://canmore.org.uk/site/218154,
218179,NS27SW 8001,"Governor Picton: Lunderston Bay, Upper Firth Of Clyde",Ship (19th Century),220300.0,670500.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 203 705,http://canmore.org.uk/site/218179,
218210,NS27NW 8139,John: River Clyde,Craft (19th Century),223000.0,678000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 23 78,http://canmore.org.uk/site/218210,
218295,NS27NE 8045,"Mary: West Quay, Greenock, Upper Firth Of Clyde",Craft (19th Century),228000.0,676000.0,INVERCLYDE,NOT APPLICABLE,MARITIME - INVERCLYDE,NS 28 76,http://canmore.org.uk/site/218295,
